Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Dlat	2088.67122904917	-0.0444211827074558	0.140897699717472	-0.315272589946673	0.752554694630091	0.868164708231937
Sdhd	1891.51074366355	0.261425305421183	0.150694101566811	1.73480781731379	0.0827748510987311	0.215883781933412
Fgf23	5.80211805914984	-0.123793281770854	1.07022433581187	-0.115670404445573	0.907913762603804	NA
Ccnd2	301.105921369646	-0.103892739628378	0.295412709655359	-0.35168676306982	0.725073188724134	0.850772468908307
Gpr107	953.256065418355	-0.0987319672094439	0.143763564014397	-0.68676627409958	0.492230025797846	0.685062824419939
Nalcn	1519.962691455	-0.413894958798713	0.148237519864231	-2.79210660821764	0.0052366099885015	0.0280169453826955
Btbd17	490.036063084208	0.371095123534379	0.1788331971711	2.07509080754918	0.0379781195313944	0.1238853754271
Slfn4	27.2120748862678	1.28896475024464	0.781496606167357	1.64935425192187	0.0990750812018919	0.244537960684451
Th	856.824945861035	-0.506343623485805	0.203631323569189	-2.48657040876995	0.0128981043997684	0.0551604316155246
Ins2	4.04056571507126	0.50476751302884	1.38785697578867	0.363702832377232	0.716079928077521	NA
Scnn1g	14.1133487618666	-1.18722623042176	0.752799014720626	-1.57708260399671	0.114776519412064	NA
Drp2	598.630977231344	-0.203304874692177	0.191759115015363	-1.0602097046385	0.289049207057052	0.495035001107298
Tspan32	3.99351444146495	0.357413519992365	1.29087339887771	0.276877283475748	0.781874336103214	NA
Lhx2	343.61989552259	0.58702903176819	0.575121700732135	1.02070401972469	0.30739468948483	0.513602676688439
Clec2g	1.59119158793067	-2.29445789380375	2.48356434349213	-0.923856834962257	0.355560859448391	NA
Gmpr	772.241144345981	0.395921716511069	0.169800058912256	2.33169363454498	0.0197168139293303	0.0765467611244391
Glra1	86.7756839681717	-1.37926638820015	0.441905193704766	-3.1211816648655	0.0018012687776766	0.0127733057958746
Mid2	450.648524304311	-0.445258975834916	0.199690877445844	-2.2297411956421	0.0257646292985995	0.0934637042755874
Trim25	103.946003400788	-0.121060279211406	0.277239731008593	-0.436662807206568	0.662355906077793	0.809687868145344
Dgke	1196.02363728455	-0.268463380079149	0.174074563985837	-1.54223209831501	0.123017202641532	0.282321754422672
Scpep1	251.192073777131	-0.0888804640778268	0.219615255379156	-0.404709881945034	0.685690777499025	0.824963420319215
Mnt	481.622384171836	-0.331139508231891	0.173568250376955	-1.90783456947179	0.0564126011927548	0.165178756560494
Itgb2	124.74882065618	-0.0392775396193825	0.288417801465102	-0.136182785597355	0.891676783483052	0.946698249622535
Hddc2	233.947802299155	1.28205272683004	0.240932544818222	5.32121024910653	1.03079187307535e-07	4.56279582107454e-06
Tpd52l1	262.701885946443	0.340836322280435	0.235486035611692	1.44737381728427	0.14779225479702	0.318039925592978
Pemt	40.5986373117976	0.632816740371791	0.450950865207752	1.40329421494791	0.160529122590228	0.335310732546973
Cdh1	87.3695166352323	-0.58550007697713	0.297233730313887	-1.9698305315444	0.0488577961720355	0.148931445776911
Cdh4	386.886711632269	-0.628012999865871	0.209019613915614	-3.00456492144998	0.00265960992148303	0.0171036255588087
Ckmt1	4268.76450493621	0.135249762018031	0.162148989316599	0.834107955825449	0.404220152346977	0.609271294821011
Bcl6b	27.227691537203	0.351942899913642	0.509194475829801	0.691175801426564	0.489455069002181	0.683161135704098
Clec10a	23.3270217568123	0.766576524083935	0.647199032942533	1.18445251779602	0.236233981530311	0.433183921991791
Alox12	20.594966427846	-0.195610789846632	0.570807787836296	-0.342691172081085	0.731830804687058	0.855178641126867
Arvcf	670.24732593192	-0.130511204267117	0.164816563963394	-0.791857329922877	0.428443869627733	0.630432086599686
Comt	919.912774770411	0.45126766773391	0.164952085205654	2.7357500038347	0.00622382892726354	0.0320834870746163
Rtca	1138.08333698147	0.423098277878647	0.15432985340293	2.74151934022776	0.00611557603641376	0.0316303944333424
Dbt	266.898287788628	0.0713138448606485	0.205615237514469	0.34683151756022	0.728717897554228	0.85310756476643
Dazap2	2828.20325679837	-0.0553778429621931	0.13675353617536	-0.404946332730888	0.685516960009177	0.824945938166105
Mcts1	731.367090729189	0.590896217592262	0.177414206359373	3.33060260346533	0.000866582202400506	0.00730156598627802
Rem1	7.62726095795271	-0.235538511301588	0.907594547906715	-0.25951953087955	0.795234414630677	NA
Rnf17	16.0097001030417	0.774370854382437	0.677682813421069	1.14267447697732	0.253173770536711	0.453645585610526
Trappc10	1315.53102097336	-0.542818222407839	0.148975922464471	-3.64366411315422	0.000268784136542208	0.00286623138603726
Ccm2	831.501877462854	0.242131249093408	0.187962932932719	1.28818616157728	0.197681167967866	0.385802324672369
Tbrg4	503.071807696344	0.00462437740704884	0.164171207526146	0.0281680172591308	0.977528145627321	0.988765307415747
Tmprss2	5.51187848378016	0.285383109212231	1.05609666030477	0.270224421626214	0.786987605596141	NA
Mx1	6.62048850130935	-0.680238009338743	0.984245770192322	-0.691126169844575	0.489486255684957	NA
Fap	35.3986461491813	0.0115757208876318	0.460175342455216	0.0251550220528349	0.979931312794079	0.990003347403138
Gcg	2.36529120721492	-4.95950367607138	2.28061390276087	-2.17463537781099	0.0296574510152314	NA
Ndufa9	2748.23355887248	0.549695378109923	0.141153983167496	3.89429590136075	9.84843723635263e-05	0.0012708901108074
Egfl6	16.4761188775863	-0.396276762159014	0.620639644628336	-0.638497339944052	0.523149985079633	0.710014562218079
Lck	22.615865426567	0.461696656014667	0.638845314623552	0.722704926288343	0.469861188350911	0.666543042361099
Tssk3	1.12779081581259	3.01125442609914	2.4954482170754	1.2066988228785	0.227548152584709	NA
Cttnbp2	995.448390721073	-0.511782046482027	0.179427207619127	-2.85231015559466	0.00434027292237704	0.0244108225790669
Galnt1	1073.98000676634	-0.252590980972799	0.143694464674276	-1.75783375890899	0.078775799418372	0.208651520736414
Myf5	0.151813259089131	0	4.56215292161526	0	1	NA
Mkrn2	485.830521043616	-0.229676981347732	0.1630531121465	-1.40860225434626	0.158952811895086	0.333347189639893
Pparg	76.1156602868776	-0.32829510412946	0.308796928766037	-1.06314238759219	0.287717384473951	0.493461199091707
Raf1	607.507311997008	-0.719559089229419	0.157069355104766	-4.58115517663819	4.62414558203632e-06	0.000110531307550921
Septin1	73.0775998399691	0.794267120692984	0.347058411035623	2.2885690000219	0.0221044067863185	0.0832324515708112
Pdgfb	218.648318584253	0.54339382190442	0.306788932111731	1.77123020105079	0.0765224290036386	0.20431843605938
Acvrl1	84.5595056239594	-0.392253140878826	0.366802521716511	-1.06938507140904	0.284896191352949	0.490463393357427
Grasp	346.477309205236	0.551065845317794	0.528738316655665	1.04222793763719	0.297306013287613	0.503130762275312
Acvr1b	1675.88567859669	-0.211042066347307	0.135920827127703	-1.55268379987877	0.120498694453955	0.278558030847414
Tom1l2	4815.23387630845	-0.330122386463675	0.132642560025675	-2.48881193487048	0.0128170744968664	0.0549197149635448
Zfp385a	2070.4055152611	-0.154810459398627	0.144114932709129	-1.07421525645149	0.282726216076254	0.487971252963426
Itga5	34.1467759727849	-0.0919683992368321	0.46489461570437	-0.197826337690509	0.843180938887134	0.920302230241616
Gabra2	467.382962526514	-0.103578286169632	0.202887107191672	-0.510521775401821	0.609685963072972	0.774414957424506
Wdr77	886.016969465394	0.310933592187602	0.149036515804324	2.08629133947173	0.0369522406931464	0.121379907748291
Adora3	16.6650998932376	1.17801798899511	0.63813377690225	1.84603610032002	0.0648869638722663	0.182012783533494
Atp5pb	6601.59993620246	0.506030135548989	0.148109064976592	3.41660475426648	0.00063407263860919	0.00564560835877993
Sox9	645.660570561903	0.234617876695201	0.153117641862509	1.53227200890329	0.125455325425341	0.285680696340836
Hnrnpd	2861.58641322519	0.0254987844108527	0.140817825648171	0.181076396354539	0.856307611304836	0.927721313495798
Dynlt1c	20.5134733453486	0.349068077020988	0.554753625637568	0.629230816869039	0.529197956470291	0.715156010235619
C1d	1098.33308993742	0.613732346304708	0.159679132316388	3.8435350781382	0.000121274655692492	0.00149306206457547
Gm2a	1693.96480146859	0.249424396239574	0.137751999343062	1.8106771402889	0.0701908434388438	0.192328208722584
Krit1	611.903931316024	-0.317845440861455	0.178841876964218	-1.77724281503178	0.0755282978322497	0.202254940265368
Clcn4	3317.8551869035	-0.233685959427504	0.121652671343312	-1.92092748023613	0.0547408507482725	0.161632480045639
Sema4f	806.711690732838	-0.0208266039010452	0.161963628999375	-0.128588152968131	0.897683541038801	0.95034813144725
Hk2	144.852317439365	-0.36642827810229	0.237027921373905	-1.54592874956811	0.122121776375517	0.280768510788306
Myo18a	2551.10546942439	-0.227474023496992	0.148652616695907	-1.53023894602762	0.125957594484736	0.286446596239658
Sez6	2230.18463987674	-0.289503455234428	0.195169445428677	-1.48334415050754	0.137982997740008	0.304393275008733
Haao	7.63251112898609	0.539447434001549	0.897122695295359	0.601308423954147	0.547634579837147	NA
Cd52	72.7662341554524	0.621796757219386	0.325328536831277	1.9112887030315	0.0559674900242971	0.16425517425529
Abhd15	11.8928666098352	-0.101165317204385	0.726706020239252	-0.139210787287931	0.88928358448479	NA
Hoxb6	44.7817053513999	-1.53048287954625	1.96107648939619	-0.780429977016084	0.435137828818187	0.636468507997591
Loxl3	91.8822393392148	0.105115960832707	0.291569168189206	0.360518094164518	0.718459727905352	0.845993892204842
Btn1a1	8.50203980706095	-0.770529488151006	0.888851973896258	-0.866881675216866	0.386006844896157	NA
Kat2b	1047.46002957246	-0.472971339348753	0.202819555736547	-2.331980945482	0.0197016935853181	0.0765071765146431
Rab5b	2240.46207297427	-0.390888318786505	0.131330288506733	-2.97637600001515	0.00291677009619705	0.0183983193076048
Cryba1	1.52444511206939	3.60428973989627	2.23772083474376	1.61069677858587	0.107245828191234	NA
Dnmt3l	2.71629541356657	0.771537631072659	1.50123276631667	0.513936045351351	0.607296705321799	NA
Aire	1.01218240322589	1.5765230715872	2.64759617981709	0.595454504582384	0.551539701573784	NA
Icosl	139.469450247187	-0.0901025559605469	0.277425128522018	-0.324781523723421	0.745346429074359	0.862731689527551
Spg7	1070.28774857737	0.373425458359999	0.141046192895288	2.64754014762546	0.00810797317391852	0.039146544189923
Sult5a1	4.20489557702551	1.62876182544986	1.23263557758237	1.32136525593756	0.186379605035321	NA
Rpl13	356.696561828429	1.23499125960251	0.185594066526552	6.65426046594991	2.84728051601754e-11	3.71749557792979e-09
Chmp1a	1382.02884343477	0.220222583304758	0.16467238360554	1.3373376791113	0.181112437104049	0.363183264750338
Rpa1	1269.43684696248	-0.00850790577060445	0.146687471350968	-0.0580002210976029	0.953748452414433	0.976950798072459
Serpinf1	371.257934599863	0.166033420777994	0.19687417493849	0.84334789380003	0.399033904386216	0.604091374105879
Tubgcp3	630.676099845293	-0.255145267293756	0.182548111007777	-1.39768779794651	0.162206840044906	0.337332040393214
Oprm1	5.08878097451252	-0.146451746458535	1.0597259964228	-0.138197748241428	0.890084134665666	NA
Polr3d	375.627329032179	0.0573739291782521	0.179804212702396	0.319091128711289	0.749657410584781	0.866044106495333
Tcf7	43.0556217845023	-0.121253130034197	0.3978607806164	-0.304762710831514	0.760546883700005	0.872783583133686
Ddx3x	4081.81889709319	-0.332124048239688	0.131873924492902	-2.51849673479281	0.0117856976283212	0.0518297152706557
Il12rb1	15.2293141363754	-0.62999889467771	0.688137347717685	-0.915513300894362	0.359922223061726	NA
Slc5a5	257.9070739023	0.20606911979361	0.218759361669386	0.941989948320681	0.346197786174975	0.553268360810594
Kcnn3	192.684147830863	-0.535611610964963	0.244924796754835	-2.18684109596751	0.0287541262381091	0.101334391781712
Usp32	1717.04003703209	-0.440917379733556	0.13974845832642	-3.15507866787107	0.00160454834612614	0.0116767529994201
Car4	1077.21666810589	0.167111871890563	0.187221968714227	0.892586874490355	0.372078450710552	0.579721509094449
Txnrd3	159.397927024089	0.105216861040559	0.235894501388212	0.446033546442881	0.65557301392802	0.805762037607757
Fasl	2.82144218472161	0.549030579045623	1.41491748709124	0.388030103560534	0.697993756168603	NA
Zfp512b	580.700901882331	-0.278646385031196	0.178512555624774	-1.56093437829045	0.118539234848425	0.275545196265707
Dnajc5	5357.11704110804	-0.322635131485134	0.122070566911304	-2.64302148870628	0.00821698201347875	0.0395867440444711
Tpd52l2	1061.15133538487	0.113331292413006	0.140780731399159	0.805019914917724	0.420808187717305	0.623804676325138
Fmr1	1028.20369209335	-0.365845914399784	0.156399611736776	-2.33917405764096	0.0193264271299956	0.0755218054121582
Bcl11a	941.473649613146	0.139239816159093	0.238094486608269	0.584809073669062	0.558676102544228	0.735493275423239
Il4	250.977584841448	-0.153369036778348	0.217114537975831	-0.706396900954741	0.479941347572235	0.675439195401251
Pxmp4	194.709124903212	0.152182715354808	0.243136125071167	0.625915689452825	0.531370243047315	0.715889785574917
Dlg3	2133.60492989799	-0.208196235878727	0.197720305731104	-1.05298358258594	0.292348516511281	0.498104934865201
Gnb1l	77.5097048267592	0.358550537951171	0.310808180909118	1.15360714413117	0.248661268091516	0.447676723329998
Dbh	140.693026054342	-0.820912743219288	0.391427624396416	-2.09722741077649	0.0359734491174719	0.119147192269913
Mmp11	36.8226204488231	-0.0961445541137408	0.453690010973471	-0.211916841429781	0.832171911423727	0.91435495279438
Smarcb1	1567.9100240459	0.353525168031045	0.140939031993773	2.50835530108271	0.0121294635338628	0.0529220654101729
Vpreb3	3.34441039680848	0.316377340778192	1.44804173389243	0.218486341500497	0.827050199174852	NA
Hip1r	1295.50030080829	-0.0413630378482335	0.150602613757705	-0.274650199064804	0.783584995531746	0.888151637265765
Nsun5	199.094180303755	0.15277628021936	0.224850662194089	0.679456661272741	0.496848558828354	0.688506605290416
Top1mt	194.827108098296	0.716253408168927	0.22127660484584	3.23691430762837	0.00120829689223531	0.00951510837032944
Hoxa4	50.2460407890747	-1.31655879203877	0.559738745633143	-2.35209515565973	0.0186679986725482	0.0735034706982719
Gm38393	113.157890257841	-0.316458574408143	0.281879740099611	-1.12267229385238	0.261576699143613	0.462830790865996
Mmp14	521.168529751178	0.0182817644786762	0.18332404506929	0.0997237676692454	0.920563630726877	0.962308896629448
Slc7a7	54.2841614834569	-0.343374479466059	0.392499857379552	-0.874839756015534	0.381661102171434	0.587814090447816
Oxa1l	995.355380880331	0.0278831845975071	0.157358460479512	0.177195331681181	0.859354962422759	0.929139810928251
Heatr6	269.172158069167	-0.399913855717661	0.200764840613559	-1.99195165097376	0.0463763629963727	0.143234986979647
Ccl3	18.7732921954327	1.05396270991872	0.658952163888678	1.59945253643143	0.109720086832207	0.261580633590916
Wfdc18	15.8679736118886	1.70598597961779	0.693524586756863	2.45987815312434	0.0138984192879411	0.0585361183184443
Ilf2	1821.76689910415	0.324869698441822	0.133745106672494	2.42902119206008	0.0151396473745451	0.0625930551512259
Chtop	3672.35677993548	0.0496743976858116	0.127346793134047	0.390071838193236	0.696483426534587	0.832212796898245
Snapin	956.93656461473	0.0370787297373348	0.147420003138768	0.251517629547411	0.801413933781634	0.897732174578951
S100a4	18.8930020747322	1.61482306591609	0.666451694965335	2.42301591865572	0.015392252180586	0.0633095831110836
S100a3	9.98549357824336	0.972871006064754	0.8579951674377	1.13388867791659	0.256841246945344	NA
S100a5	221.982692739497	0.44466844130691	0.295953440819384	1.50249458183622	0.132969426186322	0.297600975894106
S100a6	341.449923482426	1.53971654434447	0.228325325649594	6.7435206320802	1.5459401171592e-11	2.24479173834603e-09
Scn4a	0.695628018423267	2.89915809761753	3.53289884117569	0.820617353610028	0.411864259809526	NA
Icam2	21.4701693068314	-0.118303922998425	0.622121357165616	-0.190162130966565	0.849182084726164	0.92386681957779
Mapk7	363.823881652196	-0.217862401150026	0.192777330558536	-1.13012458736103	0.258423730661601	0.45908875619598
Epn2	2097.2885376717	-0.304694832188909	0.133527911088432	-2.28188121648304	0.0224963540921557	0.0842433968498006
B9d1	222.835563196638	0.522597995382559	0.217080892579748	2.40738827435295	0.0160670775469484	0.065469232585087
Sec24b	916.804406991355	-0.352459908076756	0.169254205806148	-2.08242924539459	0.0373032794493882	0.122171385498555
N4bp3	282.197922153881	0.416399376637189	0.212501275933697	1.95951471259453	0.050052538586879	0.151532792678164
Rmnd5b	551.181398561615	0.221279085253493	0.172174652047179	1.28520129195823	0.198721952289827	0.386861668052504
Nhp2	636.7830934826	0.955627566939593	0.212758303483165	4.49161114416956	7.06863961190793e-06	0.000157117959442365
Vps9d1	672.504252777345	-0.058179038667298	0.163524775516664	-0.355781186572363	0.722004439375357	0.848546367214442
Zfp276	328.242883808289	-0.520160788070247	0.192263888051078	-2.70545235167645	0.00682114331713698	0.0343756418158798
C1ql4	19.4398534294015	-0.703381217243886	0.731429309853532	-0.961653037099015	0.336223920220965	0.542809982894688
Mfsd10	431.339533563001	0.093773682119354	0.177015738319707	0.529747710624408	0.596286863648975	0.765725183941989
Luzp1	1570.75801135888	-0.836100877215368	0.156205410563052	-5.35257309078855	8.67122594298198e-08	3.93932273321962e-06
Kctd10	414.249356717611	-0.773303697752954	0.173603904956137	-4.45441419044312	8.41225647469899e-06	0.000179288379763235
Poldip2	1835.13302711498	0.171476140304854	0.138773985288255	1.23565047115042	0.216588515353926	0.408789557507025
Sebox	91.085781302077	0.498837456844251	0.30929535935993	1.61281907971903	0.106783819660691	0.257304622529179
Ift20	940.722337807034	0.559008266485727	0.157040430268949	3.55964553540999	0.000371355692309851	0.00369855986629369
Col6a1	713.950119060546	0.378811948380519	0.60867225060865	0.622357842010574	0.533706594922568	0.717442409180822
Pcbp3	2030.0013277897	-0.302329137679574	0.167094639256018	-1.80932876737209	0.0703999423441324	0.192605019228876
Lgals9	105.718093978675	0.238206235779305	0.289773839748241	0.822041893037208	0.411053054420389	0.615687969394542
Araf	3529.12337565739	0.107862858596383	0.137452146081352	0.784730261923618	0.432611735907233	0.634475102075157
Cfp	193.369028377515	0.185339032977956	0.260079414951429	0.712624768909793	0.476077980567455	0.67176674090242
Timp1	21.3779665744082	-0.468297936023596	0.56734643046896	-0.825417964887005	0.409134339104496	0.614014564968825
Uxt	110.984783272004	0.324364898809886	0.278424245948894	1.16500234275367	0.244018044532444	0.442909854894928
Cnnm3	755.57137621617	-0.24782222730254	0.17556045660029	-1.41160619026398	0.158065948697077	0.332188643974907
Lman2l	617.657836208218	-0.152656418143682	0.169775856817986	-0.899164468993623	0.368565062818518	0.575992959162356
Mcm3ap	794.123620987096	-0.42525391147073	0.1597066730063	-2.66271849175616	0.00775122296954102	0.0378118528344612
Pcnt	568.304501812511	-0.443406910881087	0.161639786942838	-2.74317925844515	0.00608474588449042	0.0314814175182576
Ftcd	1.11561386801746	2.76212666801107	2.54271925236824	1.08628849427182	0.277351375803759	NA
Mxd1	340.081306609285	-0.269364394477432	0.176759629272167	-1.52390223710345	0.127533134556994	0.289225268079407
Gmcl1	477.158057499645	0.193117056484902	0.167119945367234	1.15555959559789	0.247861342793614	0.446894705868076
Snrnp27	1069.52661037084	0.699555638978952	0.142193716080454	4.91973666813195	8.66607246971191e-07	2.7798305367561e-05
Oas1c	31.2284872309116	0.273070576302272	0.490119700528244	0.55715078583448	0.577424411300007	0.749744532706687
Oas1h	0.294356264529869	0.482732570973644	4.55160261830219	0.106057714492156	0.915536560805823	NA
Ocrl	814.479595856598	-0.5058767679106	0.150182340699052	-3.36841712251855	0.000756011224935696	0.00651116762850661
Calm1	38614.6545487584	0.118506072139392	0.151436511002159	0.782546239048672	0.433893622186121	0.635501999236968
Agpat3	4712.42887509227	-0.317719127404127	0.125941938767286	-2.52274286479904	0.011644351196274	0.0513826425835016
Slc26a3	1.48481338620139	2.53186172621194	2.24101809937977	1.12978191783131	0.258568129327099	NA
Sema6b	1524.83436007067	0.170400840381551	0.201668985140158	0.844953130810492	0.398137008068528	0.603520093195672
Uhrf1	10.0643391197778	-0.0148387558339418	0.804304141178928	-0.018449184921753	0.98528051521406	NA
Dpp9	973.172691208809	-0.498283623017478	0.160575129828098	-3.10311829453858	0.00191493080851093	0.0133524684890967
Ramp2	268.05087227715	0.542161469295192	0.221926506097606	2.44297753715252	0.0145666439072708	0.060594898631129
Lsr	54.6174774749577	-0.042955248885105	0.368003870354569	-0.116724992168473	0.907077984765052	0.955540758647679
Gramd1a	1528.70948356447	0.25052459023232	0.156408451479381	1.60173307684301	0.109214647489821	0.260860532743009
Hpn	31.9326159475386	0.320521370828995	0.499840633998369	0.641247127639569	0.521362134811527	0.708807047679273
Gabrg1	466.60655434651	-0.164074043843574	0.187165228247339	-0.876626739806342	0.380689410348012	0.586841092229097
Ckb	45789.9314043572	0.47554004180361	0.134929274473814	3.52436521768966	0.000424498714096828	0.00413247902313435
Sp1	466.184868803741	-0.665905508769237	0.198724793579742	-3.35089294483041	0.000805514364380129	0.00686520936882834
Itgb7	51.0550926060821	-0.0845156497505023	0.397597014771465	-0.21256610741678	0.831665409620992	0.914079605873777
Myg1	756.760950565876	0.491274369293631	0.157582533012545	3.11756867910304	0.00182349454830167	0.0128897337565801
Rarg	177.595478750635	-0.116610514001904	0.23489166494464	-0.496443813914755	0.61958131930937	0.780665093004404
Pfdn5	3223.49679605398	1.07614047683389	0.15132203341452	7.1115914355049	1.14712423165589e-12	2.47539849822743e-10
Efnb2	579.39432592408	0.215792149212189	0.214616361387654	1.00547855632689	0.314666469988679	0.52102839669235
Rrp15	108.775878178633	0.576776478978205	0.277017062270021	2.08209730567425	0.0373335826056923	0.122244862580536
Rnd2	2773.72781075452	0.513956825103854	0.1810117659722	2.83935589680281	0.00452047076143792	0.0251646557579581
Srr	526.402061690849	-0.251451650235197	0.227313197334288	-1.10619028364381	0.268644167498394	0.471150742795185
Sync	11.2012530524553	-0.77950340344799	0.760369345251636	-1.0251641630687	0.30528573459149	NA
Fndc5	2986.58004633817	0.18615832616805	0.147302291094509	1.26378432259829	0.206307449706707	0.396738362878207
Acp5	4.73006596912889	-0.458303140556016	1.25099811859832	-0.366349983858905	0.714103936366951	NA
Cnn1	10.4410295148627	-1.14479978181632	0.84484456258258	-1.35504190062704	0.175404207667533	NA
Fbxo9	1945.96404786989	-0.0385027098562445	0.146566955229256	-0.262697071082766	0.792784074461728	0.892700838158564
Vps50	1004.41109422178	-0.0293336445876756	0.162406995800458	-0.180618109725498	0.85666734016821	0.927767252409516
Hars	1521.55020024873	0.321014984457694	0.138575587913629	2.31653344785212	0.0205291603652159	0.0788338024207513
Zmat2	3145.13489128646	0.652042770185913	0.1384341882441	4.71012817322389	2.47561055054447e-06	6.54142195983154e-05
Ube2c	4.27069753885738	2.81794199285212	1.4283052031002	1.97292706540287	0.0485038725008652	NA
Smg5	1371.5943103803	-0.205454969436143	0.145000050428734	-1.41693033091131	0.156503297615794	0.329918763236221
Cct3	2442.12167629027	0.404217889073009	0.132221899414714	3.05711754907694	0.0022347661905833	0.0149661906478848
Glmp	779.479720701203	0.131471348713587	0.164149706334028	0.800923447563507	0.423175964905832	0.626060271066646
Mef2d	2506.74402209449	-0.726604725137589	0.158733777521698	-4.57750540862841	4.70553627517388e-06	0.000111960056825998
Tmem79	15.2749877697612	-0.812114205769438	0.720478567126316	-1.12718718199851	0.25966334876957	NA
Snd1	1349.28165666751	0.0850920977310966	0.139166853343321	0.61143940303929	0.540908723542751	0.722899642445265
Col18a1	705.104870770006	-0.363788194236522	0.173085436603496	-2.10178395927028	0.0355722049086745	0.118145649351449
Slc19a1	251.762664625995	-0.180419030233505	0.20022074672291	-0.901100576171517	0.367534846615131	0.57500643559151
Kpnb1	2595.26217984294	-0.21360490963353	0.123906864399396	-1.72391506046835	0.0847231780966022	0.219317563826542
Npepps	2758.46179809314	-0.285087801183576	0.128899810298451	-2.21170070400795	0.0269873518350512	0.0966134759127166
Tbx21	140.708698515289	0.412739342016081	0.361048723530059	1.14316798569631	0.252968851551625	0.453382979185327
Mrpl10	822.414596660629	0.409279419787204	0.148040555736403	2.76464390282319	0.00569849660938387	0.0297980174301494
Cyp51	1363.80844127749	0.211433581622397	0.155695058073663	1.35799802664489	0.174464310324501	0.354890284041866
Tcf25	10124.9778633524	-0.100258123795323	0.125108993275411	-0.801366242110332	0.422919652253167	0.625859856848981
Tubb6	136.346992462062	-0.404793008599567	0.249266970112338	-1.62393360186124	0.104389980201027	0.253448973802174
Def8	798.287410438851	-0.408753321588548	0.157452297542994	-2.59604545609716	0.00943035884126678	0.043999845440469
Meox1	20.126235896812	-0.217229508238184	0.571864534766003	-0.379861829212875	0.704047983091295	0.836576796845874
Sost	17.4509459460799	-0.347323428304502	0.633219749377827	-0.548503783474483	0.583346032090631	0.754344344618571
Nkx2-1	2.08627635803547	1.37053274717592	2.5946230809491	0.528220363581514	0.597346397229659	NA
Pax9	0.148244711751974	-1.01812236360925	4.56215292161588	-0.223167083853174	0.823405469205683	NA
Irx2	174.91445842154	-0.199441554163901	0.634717394232355	-0.314221031243536	0.753353170421839	0.86856991754557
Col1a1	137.217409767362	-0.680118776496984	0.249291309046392	-2.72820893395211	0.00636792603029185	0.0326538216980659
Itga3	705.617058987901	-0.447931307478248	0.178048925906957	-2.51577652151815	0.0118770466393084	0.0521134350847034
Sgca	8.05518312256127	0.290513713312416	0.888727647850069	0.326887223566411	0.743753184831809	NA
