Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Galnt1	1073.98000676634	-0.069140483099287	0.157690384688472	-0.438457190879955	0.661054896231129	0.999974225476612
Myf5	0.151813259089131	-1.55329045512936	4.98665049358145	-0.311489737876891	0.755428343121157	NA
Mkrn2	485.830521043616	-0.0246920813225564	0.179275577875701	-0.137732543468227	0.890451798537458	0.999974225476612
Pparg	76.1156602868776	0.302059272630261	0.346623764125443	0.871432671076025	0.383517953423508	0.999974225476612
Raf1	607.507311997008	0.259765917175042	0.175178853774354	1.48286115349085	0.138111304299671	0.999974225476612
Septin1	73.0775998399691	0.0800689209006351	0.372078719925108	0.215193497001794	0.829616460806866	0.999974225476612
Pdgfb	218.648318584253	0.683810997452088	0.337348987281613	2.02701363641935	0.0426610181216162	0.999974225476612
Acvrl1	84.5595056239594	-0.57705678276	0.399125017665701	-1.44580459058903	0.148232018183023	0.999974225476612
Grasp	346.477309205236	0.520809140704068	0.579326967060046	0.898989983751416	0.36865799582599	0.999974225476612
Acvr1b	1675.88567859669	-0.000614102313131229	0.149138574740956	-0.00411766247731605	0.996714589966855	0.999974225476612
Tom1l2	4815.23387630845	-0.0271388220869832	0.145424569441611	-0.186617861006489	0.851960261708662	0.999974225476612
Zfp385a	2070.4055152611	0.0808809935705948	0.158100867023247	0.511578431500329	0.608946083757568	0.999974225476612
Itga5	34.1467759727849	0.0795470375219324	0.512495262717401	0.155215166478126	0.876651692069474	0.999974225476612
Gabra2	467.382962526514	-0.0636747577400836	0.222322080407006	-0.286407709137634	0.774565870870096	0.999974225476612
Wdr77	886.016969465394	-0.0299063752056645	0.16255198954603	-0.183980370152257	0.854028854401525	0.999974225476612
Adora3	16.6650998932376	0.00580670848190513	0.663885985213343	0.00874654475502916	0.993021355959795	0.999974225476612
Atp5pb	6601.59993620246	-0.145736518354976	0.162055061947345	-0.899302475366853	0.368491569235585	0.999974225476612
Sox9	645.660570561903	-0.240581322080899	0.166327416085549	-1.44643215017035	0.148056029778147	0.999974225476612
Hnrnpd	2861.58641322519	-0.175898764223149	0.154102652036411	-1.14143891684348	0.253687317567128	0.999974225476612
Dynlt1c	20.5134733453486	0.107444916780439	0.602393431481606	0.178363360497101	0.858437621963349	0.999974225476612
C1d	1098.33308993742	-0.153450591868777	0.17365457232407	-0.883654198188407	0.376882912133559	0.999974225476612
Gm2a	1693.96480146859	-0.000372195466310243	0.150612566900176	-0.00247121122739333	0.998028260722045	0.999974225476612
Krit1	611.903931316024	0.109189322064496	0.197031106701298	0.554173013046254	0.579460445616298	0.999974225476612
Clcn4	3317.8551869035	0.00171727084448812	0.133418752495054	0.012871285425576	0.989730483640472	0.999974225476612
Sema4f	806.711690732838	0.00992359507989331	0.177492669163677	0.0559098870204162	0.955413594448498	0.999974225476612
Hk2	144.852317439365	0.0637909941297361	0.263104196748531	0.24245525125814	0.808427426838639	0.999974225476612
Myo18a	2551.10546942439	-0.0690886967061605	0.162938338178984	-0.424017437997118	0.671553095922416	0.999974225476612
Sez6	2230.18463987674	0.0809934189577818	0.214038924251341	0.378405092630128	0.705129685600834	0.999974225476612
Haao	7.63251112898609	0.229135708892248	0.971672357440094	0.235815815009819	0.813575595602231	0.999974225476612
Cd52	72.7662341554524	-0.131856325293056	0.347098205752623	-0.379881898286244	0.704033084937146	0.999974225476612
Abhd15	11.8928666098352	1.0792480240385	0.850575122216516	1.26884503890271	0.204496337941753	0.999974225476612
Hoxb6	44.7817053513999	5.84327060740069	2.56759803622294	2.27577312529667	0.022859592040069	0.999974225476612
Loxl3	91.8822393392148	0.189914085506178	0.320723229543511	0.592143218863456	0.553754688179019	0.999974225476612
Btn1a1	8.50203980706095	-0.590538775540039	0.973502856412563	-0.606612267904608	0.544108256839226	0.999974225476612
Kat2b	1047.46002957246	-0.0604204431823202	0.2226644229002	-0.271352030087901	0.786120292766678	0.999974225476612
Rab5b	2240.46207297427	-0.0153028791920013	0.144197576756912	-0.106124385278671	0.915483663740286	0.999974225476612
Cryba1	1.52444511206939	3.15274369200542	2.51538151961596	1.25338588497174	0.210065305825087	NA
Dnmt3l	2.71629541356657	0.957341111102295	1.67393363154466	0.571911032230641	0.567382249582506	NA
Aire	1.01218240322589	2.04606596336719	3.01892973341443	0.677745474073381	0.49793308835316	NA
Icosl	139.469450247187	0.237698417245312	0.306649920186307	0.775145863729223	0.438253473182108	0.999974225476612
Spg7	1070.28774857737	0.0577158656778438	0.153957523821503	0.374881748194127	0.70774841367706	0.999974225476612
Sult5a1	4.20489557702551	0.832674223268006	1.30099721859331	0.640027673670452	0.522154608213103	NA
Rpl13	356.696561828429	0.0364828828397074	0.197532927957473	0.184692664746821	0.85347009988266	0.999974225476612
Chmp1a	1382.02884343477	-0.0343329585728567	0.180082592360033	-0.190651179122388	0.848798890394683	0.999974225476612
Rpa1	1269.43684696248	-0.0615397912557318	0.16059458772765	-0.383199659007789	0.701571730835097	0.999974225476612
Serpinf1	371.257934599863	0.251551511538124	0.216212098358076	1.1634478988383	0.244647825297692	0.999974225476612
Tubgcp3	630.676099845293	0.0909049667117594	0.200832216105129	0.452641356425475	0.650807013812592	0.999974225476612
Oprm1	5.08878097451252	1.21883157543158	1.26516384166344	0.963378445774313	0.335357639012801	NA
Polr3d	375.627329032179	-0.121445876306664	0.196165769455865	-0.619098207824623	0.535851663903795	0.999974225476612
Tcf7	43.0556217845023	1.14875708988692	0.466056255488454	2.46484641362224	0.0137071992291892	0.999974225476612
Ddx3x	4081.81889709319	-0.0249401859102644	0.144607682113229	-0.172467918341545	0.863069680866801	0.999974225476612
Il12rb1	15.2293141363754	-0.367603752007523	0.75741747577527	-0.485338355351855	0.62743635227334	0.999974225476612
Slc5a5	257.9070739023	0.100095888693063	0.23924117948912	0.418389045342485	0.675662694611001	0.999974225476612
Kcnn3	192.684147830863	0.354653311699872	0.274251433448956	1.29316848863757	0.195952791654945	0.999974225476612
Usp32	1717.04003703209	0.0724790970073993	0.15368178531771	0.471618005071722	0.637199472723353	0.999974225476612
Car4	1077.21666810589	0.0619657706887667	0.204971608630614	0.302313920951059	0.762412767152682	0.999974225476612
Txnrd3	159.397927024089	0.0845987528707857	0.258409636871168	0.327382344927651	0.743378718101479	0.999974225476612
Fasl	2.82144218472161	0.999804805921419	1.60270008711666	0.623825264600888	0.532742345641484	NA
Zfp512b	580.700901882331	0.13540371625744	0.196721411699548	0.688301873637636	0.491262702078105	0.999974225476612
Dnajc5	5357.11704110804	-0.00197501720394687	0.13385105160598	-0.0147553357276621	0.988227372624258	0.999974225476612
Tpd52l2	1061.15133538487	-0.0684763795901495	0.153870023795434	-0.445027419253453	0.656299939199135	0.999974225476612
Fmr1	1028.20369209335	-0.0286957368558071	0.17186508937441	-0.166966642034516	0.867396296235133	0.999974225476612
Bcl11a	941.473649613146	0.128545289325289	0.260844383068695	0.49280451360701	0.622150721185637	0.999974225476612
Il4	250.977584841448	0.157535162173354	0.239580539234187	0.65754573671514	0.510830072532558	0.999974225476612
Pxmp4	194.709124903212	-0.0545779682235111	0.26511634758117	-0.205864212906754	0.836896980620546	0.999974225476612
Dlg3	2133.60492989799	0.0838605127541045	0.216791555451145	0.386825550375291	0.698885360457602	0.999974225476612
Gnb1l	77.5097048267592	-0.0362687393473375	0.335916773597907	-0.107969420398016	0.914019949362121	0.999974225476612
Dbh	140.693026054342	-0.591460182104783	0.428965230443861	-1.3788068126006	0.167954325682985	0.999974225476612
Mmp11	36.8226204488231	-0.0585590060683101	0.497366643352316	-0.117738104979487	0.90627517333984	0.999974225476612
Smarcb1	1567.9100240459	0.0209680076939238	0.153986933872389	0.136167447241337	0.891688908774055	0.999974225476612
Vpreb3	3.34441039680848	-0.807152402912207	1.51501204740728	-0.532769626679556	0.594193061604616	NA
Hip1r	1295.50030080829	-0.0099828096975662	0.165018316565483	-0.0604951614180647	0.951761269422908	0.999974225476612
Nsun5	199.094180303755	0.060152239816869	0.245842786830994	0.244677668164496	0.806706020761009	0.999974225476612
Top1mt	194.827108098296	0.0221563866637941	0.237778539736219	0.0931807668108883	0.925759953764463	0.999974225476612
Hoxa4	50.2460407890747	0.562321578979732	0.637651470535536	0.881863533549859	0.377850609254375	0.999974225476612
Gm38393	113.157890257841	-0.0616217276122388	0.310729220651075	-0.198313269293187	0.842799970468369	0.999974225476612
Mmp14	521.168529751178	-0.170738595550312	0.200200909380503	-0.852836263724486	0.393750110718653	0.999974225476612
Slc7a7	54.2841614834569	-0.147207062356658	0.431851205877431	-0.340874496477472	0.733198065063394	0.999974225476612
Oxa1l	995.355380880331	-0.0243505707141832	0.17228217859361	-0.141341204952039	0.887600399485748	0.999974225476612
Heatr6	269.172158069167	-0.103939805714338	0.221206030124008	-0.469877813258843	0.638442316468257	0.999974225476612
Ccl3	18.7732921954327	-0.0366239281265299	0.694392092782426	-0.0527424325639683	0.957937129759221	0.999974225476612
Wfdc18	15.8679736118886	0.0758501171278295	0.70531955510038	0.107540073969783	0.914360535209408	0.999974225476612
Ilf2	1821.76689910415	-0.0684765266046006	0.146060062002017	-0.468824438837052	0.639195129874582	0.999974225476612
Chtop	3672.35677993548	-0.120047886241506	0.139391560651908	-0.861227793706197	0.389112595169374	0.999974225476612
Snapin	956.93656461473	0.101702743002447	0.161663118343205	0.629102939772176	0.52928166599681	0.999974225476612
S100a4	18.8930020747322	0.452045271900125	0.698374739274682	0.647281819456428	0.517449565812947	0.999974225476612
S100a3	9.98549357824336	-0.461151207375078	0.886172850691747	-0.520385167538255	0.602795145976435	0.999974225476612
S100a5	221.982692739497	7.94663587655203	0.891227311549296	8.91650847496776	4.8121995611264e-19	8.31788694140699e-15
S100a6	341.449923482426	0.00657558994431551	0.243335568239705	0.0270227241824262	0.978441609371322	0.999974225476612
Scn4a	0.695628018423267	0.389500739644932	3.76207180415708	0.103533574030813	0.917539504438218	NA
Icam2	21.4701693068314	0.141506247135331	0.687452219827533	0.205841574227271	0.836914664984653	0.999974225476612
Mapk7	363.823881652196	-0.121758656340537	0.211419120714986	-0.575911279588945	0.56467515109754	0.999974225476612
Epn2	2097.2885376717	0.0789360869583849	0.146659353141536	0.538227431578853	0.590420044023877	0.999974225476612
B9d1	222.835563196638	-0.0278436752089464	0.234600337450256	-0.118685571860485	0.905524467733007	0.999974225476612
Sec24b	916.804406991355	0.0347687608358583	0.186086994153819	0.186841433996825	0.851784959287365	0.999974225476612
N4bp3	282.197922153881	0.30085244270067	0.23253825250577	1.29377613987705	0.19574275660066	0.999974225476612
Rmnd5b	551.181398561615	-0.0215503387480745	0.187910329977979	-0.114684162124562	0.908695467884149	0.999974225476612
Nhp2	636.7830934826	-0.112441906042157	0.230678142465609	-0.487440660135023	0.625946085138761	0.999974225476612
Vps9d1	672.504252777345	-0.0746820418486394	0.17905311447945	-0.417094346924697	0.676609399665651	0.999974225476612
Zfp276	328.242883808289	0.233089288238897	0.214192156002017	1.08822513666981	0.276495730423966	0.999974225476612
C1ql4	19.4398534294015	-0.866860377509719	0.794170257796845	-1.09152964241513	0.275039895910094	0.999974225476612
Mfsd10	431.339533563001	-0.0203390808922109	0.193501649424893	-0.105110633178894	0.916288021988755	0.999974225476612
Luzp1	1570.75801135888	-0.0035055822225518	0.172024542796607	-0.0203783841861253	0.983741527190716	0.999974225476612
Kctd10	414.249356717611	-0.220757192581394	0.191887093155252	-1.15045357637881	0.249957104340891	0.999974225476612
Poldip2	1835.13302711498	0.0457170924147719	0.151898811912588	0.300970704373121	0.763436833897984	0.999974225476612
Sebox	91.085781302077	0.0582446017472427	0.334559183876342	0.174093567160215	0.861791928665109	0.999974225476612
Ift20	940.722337807034	-0.0669642348927708	0.170826785660815	-0.392000789769186	0.695057630259743	0.999974225476612
Col6a1	713.950119060546	0.530533089469913	0.666947754200322	0.795464241582204	0.426343503585261	0.999974225476612
Pcbp3	2030.0013277897	0.263529172917586	0.183563061953794	1.43563291063385	0.15110682480211	0.999974225476612
Lgals9	105.718093978675	0.0296016925102239	0.315652846784986	0.0937792667220509	0.92528450184917	0.999974225476612
Araf	3529.12337565739	-0.0525729755209532	0.150477942267097	-0.34937330168721	0.726809074187927	0.999974225476612
Cfp	193.369028377515	0.000971940604466934	0.283926447638542	0.0034232126402831	0.997268676820423	0.999974225476612
Timp1	21.3779665744082	-0.392406703588264	0.620792141159673	-0.632106429142654	0.527317334419605	0.999974225476612
Uxt	110.984783272004	-0.302323362728371	0.299045593588906	-1.0109607672199	0.312035207691215	0.999974225476612
Cnnm3	755.57137621617	0.0272372651794502	0.192881576545956	0.141212373245822	0.887702171588903	0.999974225476612
Lman2l	617.657836208218	0.0167351658056117	0.186420905692206	0.0897708641821676	0.92846930169739	0.999974225476612
Mcm3ap	794.123620987096	-0.0124635537513863	0.175798775529612	-0.0708967039948858	0.943479966607535	0.999974225476612
Pcnt	568.304501812511	0.0119250353203672	0.178385007818187	0.0668499862528887	0.94670112910317	0.999974225476612
Ftcd	1.11561386801746	1.35820854286598	2.66475230942612	0.509694104799738	0.610265783717777	NA
Mxd1	340.081306609285	0.00753807164455171	0.194853676448719	0.0386858066110729	0.969140889622471	0.999974225476612
Gmcl1	477.158057499645	-0.000339248719622335	0.182422584707531	-0.00185968596030056	0.998516186139613	0.999974225476612
Snrnp27	1069.52661037084	-0.0265460862149722	0.154395061328398	-0.171936109785978	0.863487757787211	0.999974225476612
Oas1c	31.2284872309116	0.112356881398135	0.534476301906501	0.210218640185454	0.833497031840984	0.999974225476612
Oas1h	0.294356264529869	1.45582017377449	4.98782601385634	0.291874690442324	0.770382435408787	NA
Ocrl	814.479595856598	-0.00144385912312901	0.165603016153029	-0.00871879725786383	0.993043494415233	0.999974225476612
Calm1	38614.6545487584	-0.0325637521866469	0.165883256585604	-0.196305238135004	0.844371261718777	0.999974225476612
Agpat3	4712.42887509227	0.0210415490815449	0.138116487901588	0.152346395432077	0.878913733694453	0.999974225476612
Slc26a3	1.48481338620139	2.93895006196088	2.59246211746769	1.13365207620918	0.256940519503707	NA
Sema6b	1524.83436007067	0.258934554567472	0.221052346228489	1.17137211608614	0.241449235326075	0.999974225476612
Uhrf1	10.0643391197778	0.358988500319834	0.89698390023366	0.400217328567791	0.688996452493716	0.999974225476612
Dpp9	973.172691208809	0.115631728574298	0.177018386015323	0.653218748499316	0.513615265051807	0.999974225476612
Ramp2	268.05087227715	0.226808076635091	0.241812897041694	0.9379486347082	0.348270807715387	0.999974225476612
Lsr	54.6174774749577	-0.413306864324693	0.39720151698161	-1.04054704389215	0.298085819642874	0.999974225476612
Gramd1a	1528.70948356447	0.140957388467877	0.171248557398102	0.823115771656941	0.410442160751649	0.999974225476612
Hpn	31.9326159475386	-0.0472287955363488	0.541137255618418	-0.0872769247468928	0.930451395402952	0.999974225476612
Gabrg1	466.60655434651	0.0329004192389984	0.205655851993984	0.159978035733021	0.872898376307231	0.999974225476612
Ckb	45789.9314043572	-0.0474714576704585	0.1477839823112	-0.321221941160676	0.748042205860719	0.999974225476612
Sp1	466.184868803741	-0.0948856025863047	0.219215892328262	-0.432840892959619	0.665130362868834	0.999974225476612
Itgb7	51.0550926060821	-0.525700533329409	0.428522617407548	-1.22677429842505	0.219907433390927	0.999974225476612
Myg1	756.760950565876	-0.121968541986519	0.171156585869875	-0.712613782091024	0.476084781037894	0.999974225476612
Rarg	177.595478750635	-0.0161366304745524	0.25792497113014	-0.0625632733575472	0.950114275713035	0.999974225476612
Pfdn5	3223.49679605398	-0.157394610508209	0.164980907669169	-0.954017120719367	0.340074976167797	0.999974225476612
Efnb2	579.39432592408	-0.0347970796886371	0.234546726342467	-0.148358837623805	0.882059583337808	0.999974225476612
Rrp15	108.775878178633	-0.0390179208894993	0.297640802278774	-0.131090632032885	0.895703611765847	0.999974225476612
Rnd2	2773.72781075452	-0.176301803514024	0.197893920589291	-0.890890447715781	0.372987945367833	0.999974225476612
Srr	526.402061690849	0.140631482765652	0.24997904431794	0.562573087473635	0.57372562220594	0.999974225476612
Sync	11.2012530524553	0.138472371592519	0.863562995022298	0.160350052504211	0.872605332732165	0.999974225476612
Fndc5	2986.58004633817	-0.00430757372874092	0.161245913736868	-0.0267143124989221	0.978687597483426	0.999974225476612
Acp5	4.73006596912889	-1.35573261550608	1.31918168010078	-1.02770727941166	0.304087542593189	NA
Cnn1	10.4410295148627	-0.638538692852293	0.933026528444227	-0.684373566437627	0.493739303360139	0.999974225476612
Fbxo9	1945.96404786989	0.000282710238734231	0.160593707341622	0.00176040670219311	0.99859539939707	0.999974225476612
Vps50	1004.41109422178	-0.0356578215245207	0.17788635745419	-0.200452817376417	0.841126455316064	0.999974225476612
Hars	1521.55020024873	0.0348388418269292	0.151443154630419	0.23004566902974	0.818056282455343	0.999974225476612
Zmat2	3145.13489128646	-0.195172829290042	0.151080361712831	-1.29184777609297	0.196409866309949	0.999974225476612
Ube2c	4.27069753885738	0.178944601038228	1.32613986913733	0.134936446149254	0.892662123199588	NA
Smg5	1371.5943103803	-0.00129978758877476	0.159111363549775	-0.00816904311405853	0.993482119116086	0.999974225476612
Cct3	2442.12167629027	-0.054952669049325	0.144445709455226	-0.380438223167569	0.703620145788209	0.999974225476612
Glmp	779.479720701203	-0.11919185978021	0.179247327495333	-0.664957527934769	0.506077658821042	0.999974225476612
Mef2d	2506.74402209449	0.142124426217846	0.174516064937148	0.814391650814684	0.415420620133428	0.999974225476612
Tmem79	15.2749877697612	-0.332385026122289	0.797733997653717	-0.416661477509915	0.676926035125772	0.999974225476612
Snd1	1349.28165666751	0.0462325683693295	0.152411865271669	0.303339692660552	0.761630999899784	0.999974225476612
Col18a1	705.104870770006	0.177441462517514	0.190919992587343	0.929402207243106	0.352680684356177	0.999974225476612
Slc19a1	251.762664625995	0.13043958208399	0.221168937078262	0.589773517959408	0.555342499189724	0.999974225476612
Kpnb1	2595.26217984294	-0.0238242742629836	0.135884242046619	-0.175327719418783	0.860822132156606	0.999974225476612
Npepps	2758.46179809314	-0.0705877362497153	0.141347001188603	-0.49939323548526	0.617502383735353	0.999974225476612
Tbx21	140.708698515289	0.635952311182649	0.397632267141972	1.59934784909089	0.109743333141016	0.999974225476612
Mrpl10	822.414596660629	-0.0045382598576161	0.161237629774485	-0.0281464064186724	0.977545381749269	0.999974225476612
Cyp51	1363.80844127749	0.0790750629805747	0.170410698726312	0.46402639958406	0.642628831624034	0.999974225476612
Tcf25	10124.9778633524	0.0894070940855874	0.137095258202775	0.652153074130014	0.514302428554535	0.999974225476612
Tubb6	136.346992462062	0.032027427408341	0.27651325052121	0.115826013212645	0.90779043370308	0.999974225476612
Def8	798.287410438851	-0.109476893187085	0.173034820549792	-0.632687067488722	0.526938016796316	0.999974225476612
Meox1	20.126235896812	0.0572979415006416	0.633107081392171	0.090502765147795	0.927887696702432	0.999974225476612
Sost	17.4509459460799	-0.630326602452579	0.683685790836358	-0.921953638500364	0.356552758844516	0.999974225476612
Nkx2-1	2.08627635803547	-3.8332519278448	2.48171019216157	-1.54460095298478	0.12244281555242	NA
Pax9	0.148244711751974	0	4.99745499499284	0	1	NA
Irx2	174.91445842154	-0.30475250045588	0.694884405759953	-0.438565749827974	0.660976218841391	0.999974225476612
Col1a1	137.217409767362	-0.20491429278716	0.276154099498963	-0.742028791746869	0.458069891435209	0.999974225476612
Itga3	705.617058987901	0.0361172613300608	0.196086700868451	0.184190264664052	0.853864196495757	0.999974225476612
Sgca	8.05518312256127	0.194906277631894	0.971511068920772	0.200621777627722	0.840994328190676	0.999974225476612
